sample_id,cs_flow_rate,pb_flow_rate,temperature,residence_time,plqy,emission_peak,fwhm,quality_class,pl_peak_wavelength,pl_peak_intensity,pl_integrated_intensity,pl_fwhm_calculated,abs_edge_wavelength,abs_peak_intensity,abs_integrated,stokes_shift,pl_symmetry,baseline_level
1766,1.31,1.79,168.8,73.9,0.7049,517.31,34.31,good,516.4705882352941,1.0,49.84651707898287,34.117647058823536,400.0,1.0,121.93302671137391,116.47058823529414,0.8902846806333679,0.04693229188274665
1767,0.76,0.7,117.3,103.3,0.6922,512.56,34.78,good,512.9411764705883,1.0,52.70224974785813,35.29411764705884,400.0,1.0,120.17942265682368,112.94117647058829,0.8953979159763327,0.06509635057919927
1768,0.6,1.34,124.5,186.7,0.6215,516.76,38.82,good,516.4705882352941,1.0,62.127740341065156,40.0,400.0,1.0,122.29879102297191,116.47058823529414,0.8741075077947574,0.07317145956274776
1769,0.6,1.34,131.8,103.3,0.5517,515.7,39.4,fair,514.1176470588235,1.0,66.79184921226138,45.882352941176464,400.0,1.0,124.35947172118021,114.11764705882354,0.8240012773084776,0.07890545463728901
1770,0.98,1.76,111.2,136.2,0.4789,517.39,43.62,fair,515.2941176470588,1.0,80.20930055626205,49.411764705882376,400.0,1.0,125.74327259373231,115.29411764705878,0.8400742876806961,0.10863050399712411
1771,0.85,1.69,175.6,194.7,0.4635,521.3,44.85,fair,520.0,1.0,76.16181580264352,50.58823529411757,400.0,1.0,130.62499159469405,120.0,0.8762266237645067,0.10106128492068507
1772,1.71,1.57,108.9,92.8,0.5256,516.0,39.16,fair,518.8235294117648,1.0,66.71280921457902,41.176470588235304,400.0,1.0,123.25794911895895,118.82352941176475,0.9705514447546563,0.0972398133659265
1773,2.02,0.66,172.3,215.4,0.4868,514.5,54.3,fair,517.6470588235294,1.0,82.64951982629364,58.82352941176475,400.0,1.0,123.6412754269336,117.64705882352939,0.9901036084812127,0.08690352324469366
1774,0.52,1.6,155.9,170.8,0.4432,520.69,43.78,fair,523.5294117647059,1.0,78.56943163277194,49.41176470588232,400.0,1.0,132.17543726045676,123.52941176470586,0.9609757224244362,0.0963712564821807
1775,1.45,1.53,120.8,203.9,0.6599,516.22,35.74,good,518.8235294117648,1.0,58.70566866646548,37.64705882352939,400.0,1.0,123.63418245004794,118.82352941176475,0.9873176260227803,0.0800572401015976
1776,1.38,0.63,190.2,64.5,0.5489,515.31,42.88,fair,516.4705882352941,1.0,65.37280697443038,44.70588235294122,400.0,1.0,124.98339100445973,116.47058823529414,0.9038103799097984,0.06907773586829477
1777,0.73,1.46,119.3,187.1,0.5475,514.74,41.55,fair,516.4705882352941,1.0,69.93987484607425,44.7058823529411,400.0,1.0,123.90040771519249,116.47058823529414,0.9311303987933718,0.08656805543571822
1778,1.97,1.02,196.6,182.0,0.4353,516.92,47.82,fair,517.6470588235294,1.0,75.46662509750476,58.82352941176464,400.0,1.0,126.30684076519606,117.64705882352939,0.9176616061489965,0.10240209762571062
1779,1.53,0.88,122.9,195.2,0.7242,511.91,34.67,good,512.9411764705883,1.0,51.990603120573056,35.29411764705878,400.0,1.0,121.38657882276419,112.94117647058829,0.9552487781612717,0.05720326453533988
1780,1.02,1.04,172.2,239.1,0.6757,514.36,30.92,good,511.7647058823529,1.0,49.27148138115982,31.764705882352985,400.0,1.0,123.60289584595893,111.76470588235293,0.7687288746437745,0.05381821364230118
1781,2.0,1.71,153.1,210.4,0.7972,513.53,25.13,excellent,514.1176470588235,1.0,39.43879697784904,24.70588235294116,400.0,1.0,120.97695871574716,114.11764705882354,0.9408553131239484,0.04684707614419553
1782,0.88,1.32,100.3,75.4,0.4117,520.35,47.46,fair,522.3529411764706,1.0,84.21442308082652,55.29411764705884,400.0,1.0,129.25863584731152,122.35294117647061,0.9554257089056857,0.08724272514977789
1783,0.54,1.48,100.9,130.5,0.5793,519.09,44.64,fair,522.3529411764706,1.0,73.73683968983133,45.882352941176464,400.0,1.0,125.84020032530492,122.35294117647061,0.9638668078291606,0.09040670811614349
1784,1.22,1.76,129.3,69.9,0.515,520.04,42.36,fair,522.3529411764706,1.0,69.97573273234096,52.94117647058829,400.0,1.0,127.12970398151802,122.35294117647061,0.9616714082531252,0.09973338372372499
1785,0.6,1.47,160.9,153.3,0.5836,517.0,38.06,fair,517.6470588235294,1.0,61.244119094367655,38.82352941176475,400.0,1.0,124.12073900440475,117.64705882352939,0.9128062771678038,0.08191759710331686
1786,0.6,1.34,139.1,153.3,0.4792,515.93,40.93,fair,512.9411764705883,1.0,74.21944624909139,48.23529411764713,400.0,1.0,124.50059488481887,112.94117647058829,0.7939926117869692,0.08859264754853136
1787,0.76,0.7,146.4,103.3,0.92,515.65,21.8,excellent,514.1176470588235,1.0,32.29287614566469,21.176470588235304,400.0,1.0,120.83987557706918,114.11764705882354,0.8176067509912075,0.02876004728445103
1788,1.98,0.93,117.0,141.1,0.3609,516.38,47.05,poor,522.3529411764706,1.0,87.41921974364708,54.11764705882359,400.0,1.0,115.35662202048924,122.35294117647061,0.9922891377759766,0.10369158048330696
1789,0.6,1.21,160.9,170.0,0.6931,520.01,34.09,good,522.3529411764706,1.0,52.41390915317985,34.117647058823536,400.0,1.0,127.88098778430206,122.35294117647061,0.9929700051484355,0.06019302945346385
1790,0.6,1.34,168.2,86.7,0.5894,515.69,39.13,fair,515.2941176470588,1.0,59.23308696968822,40.0,400.0,1.0,121.87936013435665,115.29411764705878,0.8616104015811027,0.061388281932365174
1791,0.6,1.21,175.5,186.7,0.5494,516.98,36.92,fair,520.0,1.0,71.97199454583475,41.17647058823525,400.0,1.0,126.40696732607942,120.0,0.9494943728542534,0.12127548403818907
1792,0.76,0.83,124.5,220.0,0.9119,514.89,28.99,excellent,512.9411764705883,1.0,40.64311635801647,28.235294117647015,400.0,1.0,120.95592150129961,112.94117647058829,0.8306063266372783,0.039508572562390966
1793,2.07,0.79,155.1,183.2,0.6509,514.0,43.23,good,512.9411764705883,1.0,66.94842197201336,45.882352941176464,400.0,1.0,119.03222680945699,112.94117647058829,0.8491187572956134,0.07526413490980316
1794,0.57,0.99,153.0,176.2,0.4718,519.77,38.76,fair,523.5294117647059,1.0,70.63915042683097,45.882352941176464,400.0,1.0,123.82793621261281,123.52941176470586,0.9854427915917077,0.08721504482090767
1795,0.76,0.83,182.7,120.0,0.7081,516.52,30.93,good,515.2941176470588,1.0,48.90471878780532,31.764705882352985,400.0,1.0,126.9246902386338,115.29411764705878,0.8504821613934317,0.06568438267055088
1796,0.6,1.21,139.1,136.7,0.5513,518.55,38.33,fair,520.0,1.0,62.950942571183795,41.176470588235304,400.0,1.0,124.84606764749346,120.0,0.9002948184794208,0.05392923702344843
1797,0.76,0.7,175.5,220.0,0.675,516.37,31.78,good,517.6470588235294,1.0,52.19073271190567,32.94117647058829,400.0,1.0,123.5976927846585,117.64705882352939,0.9251436677172544,0.07373867862806674
1798,0.6,1.21,153.6,70.0,0.5891,514.88,38.33,fair,514.1176470588235,1.0,61.328368864530276,38.82352941176475,400.0,1.0,121.57844447703245,114.11764705882354,0.8358771860382956,0.08393572122363101
1799,0.76,0.83,190.0,136.7,0.4778,517.01,41.11,fair,511.7647058823529,1.0,68.43241427235341,47.058823529411825,400.0,1.0,130.02547223477663,111.76470588235293,0.7551057257819751,0.0726431849895989
1800,2.17,1.07,188.2,68.2,0.4576,514.81,46.89,fair,509.4117647058824,1.0,79.2347121872319,51.76470588235293,400.0,1.0,119.93004953017976,109.41176470588238,0.7616547239568588,0.08104513005093002
1801,0.6,1.47,124.5,203.3,0.5988,517.76,40.12,fair,521.1764705882354,1.0,64.85320581971926,44.70588235294122,400.0,1.0,123.46644423002876,121.17647058823536,0.9920235014356976,0.0732896288310741
1802,0.59,1.74,147.1,75.8,0.5403,517.61,43.13,fair,520.0,1.0,70.5892979326738,48.23529411764707,400.0,1.0,121.39667459640768,120.0,0.9390126588297532,0.10865353850354667
1803,1.46,0.67,168.6,119.7,0.4501,515.32,43.2,fair,517.6470588235294,1.0,84.65796170727467,49.41176470588243,400.0,1.0,126.58294723511686,117.64705882352939,0.927393187759604,0.14528785493233337
1804,0.6,1.21,110.0,136.7,0.5276,516.98,42.85,fair,520.0,1.0,67.20888951729609,43.529411764705856,400.0,1.0,126.10446788904505,120.0,0.9823034308796491,0.07866875387961217
1805,0.82,0.76,178.6,231.2,0.7323,517.13,26.63,good,516.4705882352941,1.0,42.578402345830796,25.88235294117652,400.0,1.0,125.11365668704974,116.47058823529414,0.8674602030567223,0.05718799551635055
1806,0.6,0.7,175.5,153.3,0.6521,516.72,32.52,good,516.4705882352941,1.0,52.82082345878472,31.764705882352928,400.0,1.0,124.57744680988428,116.47058823529414,0.8661288992362377,0.054795877033661636
1807,0.76,0.7,153.6,70.0,0.92,513.63,19.06,excellent,515.2941176470588,1.0,32.57636588788514,17.64705882352945,400.0,1.0,122.27811034680316,115.29411764705878,0.9931183662321471,0.03837992625389678
1808,0.6,1.21,168.2,120.0,0.4073,518.05,44.78,fair,520.0,1.0,78.65415953079187,56.47058823529409,400.0,1.0,127.8280688994453,120.0,0.9228702957097514,0.09124315215493174
1809,0.62,1.29,133.0,66.9,0.5043,517.62,41.88,fair,515.2941176470588,1.0,65.51469015572032,43.52941176470597,400.0,1.0,122.85596998430026,115.29411764705878,0.8140281655900333,0.09911127909886422
1810,0.6,1.47,124.5,103.3,0.6212,514.13,40.76,good,502.3529411764706,1.0,59.04156876574376,41.17647058823525,400.0,1.0,121.97422185397483,102.35294117647061,0.5221970258458251,0.07581190061066609
1811,0.6,1.6,124.5,120.0,0.4426,517.86,45.36,fair,518.8235294117648,1.0,85.19576185490956,52.941176470588175,400.0,1.0,123.24263391176319,118.82352941176475,0.9005533178614349,0.12267040097343647
1812,1.13,0.94,127.8,166.2,0.8958,513.84,21.69,excellent,514.1176470588235,1.0,33.841742930596865,21.17647058823536,400.0,1.0,121.28303927327833,114.11764705882354,0.9218301577312614,0.03872049064984358
1813,1.29,1.49,147.2,146.9,0.92,512.63,23.9,excellent,512.9411764705883,1.0,34.90908700873563,23.529411764705912,400.0,1.0,119.12747180372627,112.94117647058829,0.9309223112939411,0.046160862160446695
1814,0.73,0.87,133.5,145.6,0.7231,517.0,33.11,good,516.4705882352941,1.0,49.42260660285567,32.94117647058829,400.0,1.0,109.66830412399652,116.47058823529414,0.892113044023742,0.05580718537203736
1815,0.6,1.6,146.4,86.7,0.6209,517.51,39.05,good,518.8235294117648,1.0,58.982367382678646,40.00000000000006,400.0,1.0,124.69634214201436,118.82352941176475,0.932604228049908,0.058093335977193995
1816,2.16,1.01,103.5,215.0,0.4858,512.97,48.68,fair,511.7647058823529,1.0,79.00820297190376,55.2941176470589,400.0,1.0,119.32486256253725,111.76470588235293,0.8733591994918608,0.0761124692765211
1817,0.76,0.7,160.9,203.3,0.92,515.29,22.89,excellent,516.4705882352941,1.0,34.410327309130636,22.35294117647055,400.0,1.0,123.14619229839428,116.47058823529414,0.9893318891917872,0.03989753261873585
1818,0.6,0.83,168.2,170.0,0.7064,515.47,32.0,good,515.2941176470588,1.0,51.20998353681064,31.764705882352928,400.0,1.0,120.56797884751848,115.29411764705878,0.9062073109765286,0.0685232284498569
1819,0.6,1.09,131.8,103.3,0.4465,518.5,43.17,fair,523.5294117647059,1.0,85.69475899652001,52.94117647058823,400.0,1.0,125.6225261811319,123.52941176470586,0.9932352181905623,0.12412455384208702
1820,0.6,1.47,160.9,136.7,0.4841,519.22,42.44,fair,518.8235294117648,1.0,77.34317367510475,48.23529411764707,400.0,1.0,121.80746149989415,118.82352941176475,0.8922199377231618,0.09539921534313167
1821,0.6,1.6,131.8,70.0,0.5398,518.0,42.25,fair,520.0,1.0,67.0205258508455,45.882352941176464,400.0,1.0,125.20179865142816,120.0,0.9339235539925222,0.06945549772000681
1822,0.6,1.09,131.8,186.7,0.66,518.27,40.12,good,522.3529411764706,1.0,62.552713967733084,42.35294117647061,400.0,1.0,122.9294953167457,122.35294117647061,0.9687622938382187,0.08430257885442849
1823,0.6,1.47,139.1,170.0,0.4766,516.39,40.72,fair,515.2941176470588,1.0,84.42675973931709,52.94117647058829,400.0,1.0,123.53931228380044,115.29411764705878,0.832653409814581,0.11845698392833622
1824,0.94,1.36,107.2,242.2,0.3762,517.7,50.1,poor,514.1176470588235,1.0,88.4712293484985,61.176470588235304,400.0,1.0,113.85814153362661,114.11764705882354,0.8134292616255787,0.14359524436870097
1825,1.24,0.72,101.7,232.1,0.6357,514.92,42.54,good,518.8235294117648,1.0,63.085605319689634,42.35294117647061,400.0,1.0,124.70024954659897,118.82352941176475,0.9891443074012836,0.06645610613481044
1826,0.76,0.7,153.6,203.3,0.908,513.63,26.75,excellent,514.1176470588235,1.0,36.13522901134813,27.05882352941171,400.0,1.0,123.20880864100214,114.11764705882354,0.9531013764867137,0.02534581645600778
1827,1.24,1.24,189.7,69.4,0.7081,513.69,33.77,good,514.1176470588235,1.0,61.455125688757654,34.117647058823536,400.0,1.0,120.42700778635931,114.11764705882354,0.8799241790428175,0.09955112069306933
1828,0.6,1.34,139.1,103.3,0.427,517.95,43.28,fair,521.1764705882354,1.0,76.7840366337903,45.88235294117652,400.0,1.0,128.53546988252776,121.17647058823536,0.9641383343067598,0.10488491307449462
1829,1.61,0.97,130.5,177.2,0.8232,510.54,32.46,excellent,509.4117647058824,1.0,46.403292606865485,34.11764705882348,400.0,1.0,118.62252624422656,109.41176470588238,0.8675316057566272,0.04389357207282308
1830,0.6,1.34,117.3,103.3,0.5273,516.44,41.86,fair,518.8235294117648,1.0,75.38534507682361,45.882352941176464,400.0,1.0,125.58259489319995,118.82352941176475,0.9194732788490202,0.11472842794619269
1831,1.95,1.06,165.6,247.1,0.5627,516.02,39.02,fair,517.6470588235294,1.0,61.91550728925592,41.17647058823525,400.0,1.0,119.56910304560738,117.64705882352939,0.9248958142192665,0.0612536772558611
1832,0.76,0.7,110.0,70.0,0.6386,515.58,34.87,good,512.9411764705883,1.0,53.98954529375492,35.29411764705884,400.0,1.0,125.01635888638324,112.94117647058829,0.7938544321848345,0.05713168863934205
1833,1.08,1.36,123.1,192.1,0.7541,514.89,29.96,excellent,515.2941176470588,1.0,49.06352039938769,30.588235294117624,400.0,1.0,124.71505904971465,115.29411764705878,0.9231488562122869,0.059191074657208055
1834,0.6,1.47,110.0,153.3,0.5766,518.81,41.81,fair,517.6470588235294,1.0,60.41549964679381,42.35294117647061,400.0,1.0,124.57937154130119,117.64705882352939,0.8634695894333592,0.08338291865088512
1835,0.6,1.34,168.2,120.0,0.3049,519.99,46.54,poor,512.9411764705883,1.0,96.45977082105766,62.35294117647061,400.0,1.0,118.36254243765237,112.94117647058829,0.7209237555238321,0.1526653809742881
1836,0.6,0.7,175.5,203.3,0.6846,513.54,33.14,good,514.1176470588235,1.0,50.65203751085916,32.94117647058829,400.0,1.0,121.37960484401641,114.11764705882354,0.9084360671768703,0.05764975538893846
1837,0.6,1.47,168.2,136.7,0.4675,521.84,44.1,fair,520.0,1.0,73.60583629005944,54.117647058823536,400.0,1.0,131.9196305454459,120.0,0.8469369124671597,0.08577341906291494
1838,0.96,1.68,186.2,76.0,0.4818,519.89,42.17,fair,517.6470588235294,1.0,81.58338787551884,50.588235294117624,400.0,1.0,125.52649813817133,117.64705882352939,0.8365906660438565,0.11846417597068803
1839,1.81,1.52,102.8,186.1,0.5446,516.71,37.31,fair,517.6470588235294,1.0,62.45733466360588,38.82352941176475,400.0,1.0,124.20847847980394,117.64705882352939,0.9037615937454043,0.06735634268760099
1840,0.6,1.09,139.1,170.0,0.5177,517.14,38.67,fair,516.4705882352941,1.0,70.24792770115212,40.0,400.0,1.0,124.00889090934022,116.47058823529414,0.8434299961620396,0.08522501567173177
1841,0.6,1.21,124.5,103.3,0.4287,519.02,47.95,fair,522.3529411764706,1.0,81.17675877597534,52.941176470588175,400.0,1.0,123.45995476153256,122.35294117647061,0.9904723063706109,0.09232460522853148
1842,0.76,0.7,190.0,86.7,0.6752,515.15,36.51,good,516.4705882352941,1.0,55.163439509184926,36.470588235294144,400.0,1.0,122.37208428122935,116.47058823529414,0.9389007515744152,0.07720019232221953
1843,0.76,0.7,175.5,170.0,0.6744,516.87,30.38,good,517.6470588235294,1.0,50.29600464478131,30.588235294117624,400.0,1.0,125.78154513407243,117.64705882352939,0.9058319948655494,0.06388241857291468
1844,0.6,1.6,168.2,220.0,0.3726,519.78,48.24,poor,527.0588235294117,1.0,92.53556406518997,62.35294117647061,400.0,1.0,120.03182154203186,127.05882352941171,0.9828622718567366,0.15154083518542036
1845,0.6,1.47,146.4,220.0,0.3286,520.35,44.77,poor,522.3529411764706,1.0,90.5681114378111,55.29411764705884,400.0,1.0,119.73603391115039,122.35294117647061,0.9178372965427601,0.14029805677974636
1846,0.6,0.83,168.2,70.0,0.8488,512.76,26.19,excellent,512.9411764705883,1.0,38.5688015053568,25.882352941176464,400.0,1.0,117.77394057586578,112.94117647058829,0.9249444494833658,0.04255108053496291
1847,0.6,0.83,117.3,136.7,0.7849,514.25,32.86,excellent,511.7647058823529,1.0,49.022516200655645,34.117647058823536,400.0,1.0,119.42147335296059,111.76470588235293,0.80757168399086,0.05611015235140073
1848,0.76,0.7,175.5,86.7,0.9027,513.81,25.01,excellent,511.7647058823529,1.0,34.45363629226416,24.70588235294116,400.0,1.0,120.94231130155954,111.76470588235293,0.8072969192098789,0.025862846370664806
1849,0.6,0.7,139.1,70.0,0.739,515.84,26.48,good,512.9411764705883,1.0,43.42112782455662,27.05882352941171,400.0,1.0,124.06801306669529,112.94117647058829,0.7584557782436948,0.07333619134701265
1850,0.76,0.7,146.4,186.7,0.92,514.37,21.07,excellent,514.1176470588235,1.0,33.292688411671215,21.17647058823536,400.0,1.0,121.59249475482001,114.11764705882354,0.9044479040613294,0.04331195788571149
1851,0.6,0.83,190.0,70.0,0.6406,516.16,33.91,good,515.2941176470588,1.0,52.306572404853526,35.29411764705878,400.0,1.0,123.01603635576019,115.29411764705878,0.8499461014888957,0.05919994381393658
1852,1.32,1.74,110.9,114.1,0.4933,516.77,44.22,fair,516.4705882352941,1.0,70.0637511771513,51.76470588235293,400.0,1.0,126.21319820805608,116.47058823529414,0.8947711226060803,0.08297174071099568
1853,2.08,1.63,199.8,190.7,0.5342,520.12,38.35,fair,517.6470588235294,1.0,63.69406852144546,42.35294117647055,400.0,1.0,127.49392983899534,117.64705882352939,0.8240217863002658,0.07758743709997605
1854,0.6,1.09,117.3,203.3,0.6645,517.51,35.01,good,517.6470588235294,1.0,53.31694950218706,35.29411764705878,400.0,1.0,122.06568977223323,117.64705882352939,0.9065181691384399,0.04825729254991428
1855,0.6,0.96,139.1,203.3,0.5045,517.79,38.94,fair,517.6470588235294,1.0,72.13754557994362,43.529411764705856,400.0,1.0,125.21555816253264,117.64705882352939,0.8601069974765958,0.12395318112390592
1856,0.6,1.09,146.4,203.3,0.5312,519.14,40.98,fair,522.3529411764706,1.0,68.45790149399122,43.529411764705856,400.0,1.0,123.76248995842107,122.35294117647061,0.9837904461381076,0.10178304712078481
1857,1.58,1.73,161.5,136.1,0.8889,512.88,26.34,excellent,511.7647058823529,1.0,35.91088823672167,24.705882352941217,400.0,1.0,119.7746046110959,111.76470588235293,0.8518422418994396,0.0247852457039034
1858,0.6,1.09,131.8,86.7,0.5622,518.77,43.03,fair,510.5882352941177,1.0,66.52830310861181,43.52941176470597,400.0,1.0,125.96035946648813,110.58823529411768,0.6634737182659535,0.07680923633223871
1859,0.6,1.21,190.0,103.3,0.5555,518.88,42.28,fair,521.1764705882354,1.0,64.46400590255092,44.70588235294122,400.0,1.0,128.54059347879547,121.17647058823536,0.9730969444350204,0.07021237150715134
1860,1.43,1.5,148.8,66.8,0.92,515.1,24.65,excellent,515.2941176470588,1.0,36.75372004640095,23.529411764705856,400.0,1.0,122.16006377390954,115.29411764705878,0.91231451387858,0.034613960460775604
1861,0.76,0.83,168.2,103.3,0.8796,516.43,23.9,excellent,515.2941176470588,1.0,34.384368299582405,23.529411764705912,400.0,1.0,125.46610682902575,115.29411764705878,0.8656925471506237,0.031920904965322405
1862,0.76,0.83,110.0,170.0,0.7821,512.49,33.88,excellent,512.9411764705883,1.0,48.34287337520982,32.94117647058823,400.0,1.0,119.86833780328881,112.94117647058829,0.9224134173226219,0.04122441227393196
1863,2.14,1.62,130.4,198.0,0.7696,514.18,27.97,excellent,516.4705882352941,1.0,41.22187799716889,28.235294117647072,400.0,1.0,122.87247421076272,116.47058823529414,0.9687787874553294,0.031116448437948824
1864,0.6,1.34,139.1,186.7,0.6062,517.92,38.9,good,516.4705882352941,1.0,58.08343953446972,40.0,400.0,1.0,122.22002124507148,116.47058823529414,0.8544222366029346,0.06569889713717245
